cve,repo,commit
CVE-2014-3511,openssl,280b1f1ad12131defcd986676a8fc9717aaa601b
CVE-2014-3512,openssl,4a23b12a031860253b58d503f296377ca076427b
CVE-2014-3513,openssl,e659eff2c0ac6da05dd968a9354c9a69ca7f57b4
CVE-2014-3568,openssl,62f45cc27d07187b59551e4fad3db4e52ea73f2c
CVE-2014-3569,openssl,392fa7a952e97d82eac6958c81ed1e256e6b8ca5
CVE-2014-3570,openssl,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0
CVE-2014-3571,openssl,248385c606620b29ecc96ca9d3603463f879652b
CVE-2014-3571,openssl,feba02f3919495e1b960c33ba849e10e77d0785d
CVE-2014-3572,openssl,b15f8769644b00ef7283521593360b7b2135cb63
CVE-2014-5139,openssl,80bd7b41b30af6ee96f519e629463583318de3b0
CVE-2014-8176,openssl,470990fee0182566d439ef7e82d1abf18b7085d7
CVE-2014-8275,openssl,684400ce192dac51df3d3e92b61830a6ef90be3e
CVE-2014-8275,openssl,cb62ab4b17818fe66d2fed0a7fe71969131c811b
CVE-2015-0204,openssl,ce325c60c74b0fa784f5872404b722e120e5cab0
CVE-2015-0205,openssl,1421e0c584ae9120ca1b88098f13d6d2e90b83a3
CVE-2015-0206,openssl,103b171d8fc282ef435f8de9afbf7782e312961f
CVE-2015-0208,openssl,09f06923e636019c39c807cb59c481375e720556
CVE-2015-0286,openssl,e677e8d13595f7b3287f8feef7676feb301b0e8a
CVE-2015-0287,openssl,8106d61c354430d6bbbd7f8e7840a39efc0f5829
CVE-2015-0288,openssl,28a00bcd8e318da18031b2ac8778c64147cd54f9
CVE-2015-0289,openssl,c225c3cf9bd67297fb0c297768d69cbc03fbdab7
CVE-2015-0290,openssl,1d2a18dc5a3b3363e17db5af8b6b0273856ac077
CVE-2015-0292,openssl,fce3821111e3307a599d2378f2cca2ef2097c6c4
CVE-2015-1787,openssl,d3cc5e610d1719a35cda52c9152134b490a8c944
CVE-2015-1788,openssl,4924b37ee01f71ae19c94a8934b80eeb2f677932
CVE-2015-1789,openssl,f48b83b4fb7d6689584cf25f61ca63a4891f5b11
CVE-2015-1790,openssl,59302b600e8d5b77ef144e447bb046fd7ab72686
CVE-2015-1791,openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc
CVE-2015-1792,openssl,cd30f03ac5bf2962f44bd02ae8d88245dff2f12c
CVE-2015-1793,openssl,2aacec8f4a5ba1b365620a7b17fcce311ada93ad
CVE-2015-1794,openssl,61e72d761c945e128ca13599a98a187ac23650dd
CVE-2016-0701,openssl,b128abc3437600c3143cb2145185ab87ba3156a2
CVE-2016-0702,openssl,d6482a82bc2228327aa4ba98aeeecd9979542a31
CVE-2016-0705,openssl,ab4a81f69ec88d06c9d8de15326b9296d7f498ed
CVE-2016-0797,openssl,99ba9fd02fd481eb971023a3a0a251a37eb87e4c
CVE-2016-0798,openssl,380f18ed5f140e0ae1b68f3ab8f4f7c395658d9e
CVE-2016-0799,openssl,9cb177301fdab492e4cfef376b28339afe3ef663
CVE-2016-2105,openssl,ee1e3cac2e83abc77bcc8ff98729ca1e10fcc920
CVE-2016-2106,openssl,3f3582139fbb259a1c3cbb0a25236500a409bf26
CVE-2016-2107,openssl,70428eada9bc4cf31424d723d1f992baffeb0dfb
CVE-2016-2108,openssl,a0eed48d37a4b7beea0c966caf09ad46f4a92a44
CVE-2016-2109,openssl,c62981390d6cf9e3d612c489b8b77c2913b25807
CVE-2016-2176,openssl,ea96ad5a206b7b5f25dad230333e8ff032df3219
CVE-2016-2178,openssl,399944622df7bd81af62e67ea967c470534090e2
CVE-2016-2179,openssl,f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d
CVE-2016-2180,openssl,0ed26acce328ec16a3aa635f1ca37365e8c7403a
CVE-2016-2181,openssl,1fb9fdc3027b27d8eb6a1e6a846435b070980770
CVE-2016-2182,openssl,07bed46f332fce8c1d157689a2cdf915a982ae34
CVE-2016-2842,openssl,9cb177301fdab492e4cfef376b28339afe3ef663
CVE-2016-6302,openssl,e97763c92c655dcf4af2860b3abd2bc4c8a267f9
CVE-2016-6303,openssl,55d83bf7c10c7b205fffa23fa7c3977491e56c07
CVE-2016-6304,openssl,e408c09bbf7c3057bda4b8d20bec1b3a7771c15b
CVE-2016-7052,openssl,8b7c51a0e4a03895a657cf2eb8d5c2aa1ca3586f
CVE-2016-7056,openssl,f54be179aa4cbbd944728771d7d59ed588158a12
CVE-2016-8610,openssl,af58be768ebb690f78530f796e92b8ae5c9a4401
CVE-2017-3730,openssl,b599ce3b64b695cc7430f731a33e0f5bb83ae62c
CVE-2017-3731,openssl,2198b3a55de681e1f3c23edb0586afe13f438051
CVE-2017-3732,openssl,3f4bcf5bb664b47ed369a70b99fac4e0ad141bb3
CVE-2017-3733,openssl,28a31a0a10f41ef855cabab4e18c994c44225125
CVE-2017-3735,openssl,b23171744b01e473ebbfd6edad70c1c3825ffbcd
CVE-2017-3736,openssl,668a709a8d7ea374ee72ad2d43ac72ec60a80eee
CVE-2017-3738,openssl,5630661aecbea5fe3c4740f5fea744a1f07a6253
CVE-2018-0732,openssl,91f7361f47b082ae61ffe1a7b17bb2adf213c7fe
CVE-2018-0733,openssl,0b020b14882173918b9cc3e8e3bd85fb9ffac948
CVE-2018-0734,openssl,a9cfb8c2aa7254a4aa6a1716909e3f8cb78049b6
CVE-2018-0735,openssl,99540ec79491f59ed8b46b4edf130e17dc907f52
CVE-2018-0737,openssl,54f007af94b8924a46786b34665223c127c19081
CVE-2018-0739,openssl,4cabbb9f485ba7d1edcfbbd2aa8610159f94543e
CVE-2019-1543,openssl,2a3d0ee9d59156c48973592331404471aca886d6
CVE-2019-1547,openssl,b783beeadf6b80bc431e6f3230b5d5585c87ef87
CVE-2019-1549,openssl,849529257c9979c7ca0d28e8b80a47bc4a36d4f2
CVE-2019-1551,openssl,8c6f86c7c5350fadf22d32d6cd4712e2ad4447ba
CVE-2019-1563,openssl,5840ed0cd1e6487d247efbc1a04136a41d7b3a37
CVE-2020-1967,openssl,a87f3fe01a5a894aa27ccd6a239155fd129988e4
CVE-2020-1971,openssl,b33c48b75aaf33c93aeda42d7138616b9e6a64cb
CVE-2021-23840,openssl,c9fb704cf3af5524eb8e79961e31b60eee8c3c47
CVE-2021-23841,openssl,8130d654d1de922ea224fa18ee3bc7262edc39c0
CVE-2011-4718,php-src,169b78eb79b0e080b67f9798708eb3771c6d0b2f
CVE-2012-2143,php-src,aab49e934de1fff046e659cbec46e3d053b41c34
CVE-2012-2386,php-src,158d8a6b088662ce9d31e0c777c6ebe90efdc854
CVE-2012-6113,php-src,270a406ac94b5fc5cc9ef59fc61e3b4b95648a3e
CVE-2013-1635,php-src,702b436ef470cc02f8e2cc21f2fadeee42103c74
CVE-2013-1643,php-src,8e76d0404b7f664ee6719fd98f0483f0ac4669d6
CVE-2013-1824,php-src,188c196d4da60bdde9190d2fc532650d17f7af2d
CVE-2013-3735,php-src,fb58e69a84f4fde603a630d2c9df2fa3be16d846
CVE-2013-4113,php-src,7d163e8a0880ae8af2dd869071393e5dc07ef271
CVE-2013-4248,php-src,2874696a5a8d46639d261571f915c493cd875897
CVE-2013-6420,php-src,c1224573c773b6845e83505f717fbf820fc18415
CVE-2013-6712,php-src,12fe4e90be7bfa2a763197079f68f5568a14e071
CVE-2013-7226,php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2013-7327,php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2013-7328,php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2013-7456,php-src,7a1aac3343af85b4af4df5f8844946eaa27394ab
CVE-2014-0185,php-src,35ceea928b12373a3b1e3eecdc32ed323223a40d
CVE-2014-0236,php-src,f3f22ff5c697aef854ffc1918bce708b37481b0f
CVE-2014-2020,php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01
CVE-2014-3515,php-src,88223c5245e9b470e1e6362bfd96829562ffe6ab
CVE-2014-3597,php-src,2fefae47716d501aec41c1102f3fd4531f070b05
CVE-2014-3668,php-src,88412772d295ebf7dd34409534507dc9bcac726e
CVE-2014-3669,php-src,56754a7f9eba0e4f559b6ca081d9f2a447b3f159
CVE-2014-3670,php-src,ddb207e7fa2e9adeba021a1303c3781efda5409b
CVE-2014-3710,php-src,1803228597e82218a8c105e67975bc50e6f5bf0d
CVE-2014-3981,php-src,91bcadd85e20e50d3f8c2e9721327681640e6f16
CVE-2014-4049,php-src,b34d7849ed90ced9345f8ea1c59bc8d101c18468
CVE-2014-8142,php-src,630f9c33c23639de85c3fd306b209b538b73b4c9
CVE-2014-8626,php-src,c818d0d01341907fee82bdb81cab07b7d93bb9db
CVE-2014-9425,php-src,24125f0f26f3787c006e4a51611ba33ee3b841cb
CVE-2014-9427,php-src,f9ad3086693fce680fbe246e4a45aa92edd2ac35
CVE-2015-0231,php-src,b585a3aed7880a5fa5c18e2b838fc96f40e075bd
CVE-2015-0232,php-src,2fc178cf448d8e1b95d1314e47eeef610729e0df
CVE-2015-0273,php-src,7b1898183032eeabc64a086ff040af991cebcd93
CVE-2015-1351,php-src,777c39f4042327eac4b63c7ee87dc1c7a09a3115
CVE-2015-1352,php-src,124fb22a13fafa3648e4e15b4f207c7096d8155e
CVE-2015-2301,php-src,b2cf3f064b8f5efef89bb084521b61318c71781b
CVE-2015-2331,php-src,ef8fc4b53d92fbfcd8ef1abbd6f2f5fe2c4a11e5
CVE-2015-2348,php-src,1291d6bbee93b6109eb07e8f7916ff1b7fcc13e1
CVE-2015-3329,php-src,f59b67ae50064560d7bfcdb0d6a8ab284179053c
CVE-2015-3330,php-src,809610f5ea38a83b284e1125d1fff129bdd615e7
CVE-2015-3411,php-src,4435b9142ff9813845d5c97ab29a5d637bedb257
CVE-2015-3412,php-src,4435b9142ff9813845d5c97ab29a5d637bedb257
CVE-2015-4116,php-src,1cbd25ca15383394ffa9ee8601c5de4c0f2f90e1
CVE-2015-4599,php-src,51856a76f87ecb24fe1385342be43610fb6c86e4
CVE-2015-4600,php-src,0c136a2abd49298b66acb0cad504f0f972f5bfe8
CVE-2015-4601,php-src,0c136a2abd49298b66acb0cad504f0f972f5bfe8
CVE-2015-4602,php-src,fb83c76deec58f1fab17c350f04c9f042e5977d1
CVE-2015-4604,php-src,f938112c495b0d26572435c0be73ac0bfe642ecd
CVE-2015-4605,php-src,f938112c495b0d26572435c0be73ac0bfe642ecd
CVE-2015-4643,php-src,0765623d6991b62ffcd93ddb6be8a5203a2fa7e2
CVE-2015-4644,php-src,2cc4e69cc6d8dbc4b3568ad3dd583324a7c11d64
CVE-2015-5589,php-src,bf58162ddf970f63502837f366930e44d6a992cf
CVE-2015-5590,php-src,6dedeb40db13971af45276f80b5375030aa7e76f
CVE-2015-7803,php-src,d698f0ae51f67c9cce870b09c59df3d6ba959244
CVE-2015-7804,php-src,1ddf72180a52d247db88ea42a3e35f824a8fbda1
CVE-2015-8382,php-src,c351b47ce85a3a147cfa801fa9f0149ab4160834
CVE-2015-8617,php-src,b101a6bbd4f2181c360bd38e7683df4a03cba83e
CVE-2015-8838,php-src,97aa752fee61fccdec361279adbfb17a3c60f3f4
CVE-2015-8865,php-src,fe13566c93f118a15a96320a546c7878fd0cfc5e
CVE-2015-8866,php-src,de31324c221c1791b26350ba106cc26bad23ace9
CVE-2015-8867,php-src,16023f3e3b9c06cf677c3c980e8d574e4c162827
CVE-2015-8873,php-src,4d2278143a08b7522de9471d0f014d7357c28fea
CVE-2015-8935,php-src,f001c630732a817fae3a3797643fec76cb4be095
CVE-2015-9253,php-src,69dee5c732fe982c82edb17d0dbc3e79a47748d8
CVE-2016-10158,php-src,1cda0d7c2ffb62d8331c64e703131d9cabdc03ea
CVE-2016-10159,php-src,ca46d0acbce55019b970fcd4c1e8a10edfdded93
CVE-2016-10160,php-src,b28b8b2fee6dfa6fcd13305c581bb835689ac3be
CVE-2016-10161,php-src,16b3003ffc6393e250f069aa28a78dc5a2c064b2
CVE-2016-10162,php-src,8d2539fa0faf3f63e1d1e7635347c5b9e777d47b
CVE-2016-10397,php-src,b061fa909de77085d3822a89ab901b934d0362c4
CVE-2016-10712,php-src,6297a117d77fa3a0df2e21ca926a92c231819cd5
CVE-2016-1904,php-src,2871c70efaaaa0f102557a17c727fd4d5204dd4b
CVE-2016-3078,php-src,ccc12efa32f855e6057cb9b7e1e45afe08503a00
CVE-2016-3132,php-src,28a6ed9f9a36b9c517e4a8a429baf4dd382fc5d5
CVE-2016-3141,php-src,b1bd4119bcafab6f9a8f84d92cd65eec3afeface
CVE-2016-3142,php-src,a6fdc5bb27b20d889de0cd29318b3968aabb57bd
CVE-2016-3185,php-src,eaf4e77190d402ea014207e9a7d5da1a4f3727ba
CVE-2016-4070,php-src,95433e8e339dbb6b5d5541473c1661db6ba2c451
CVE-2016-4071,php-src,6e25966544fb1d2f3d7596e060ce9c9269bbdcf8
CVE-2016-4072,php-src,1e9b175204e3286d64dfd6c9f09151c31b5e099a
CVE-2016-4073,php-src,64f42c73efc58e88671ad76b6b6bc8e2b62713e1
CVE-2016-4537,php-src,d650063a0457aec56364e4005a636dc6c401f9cd
CVE-2016-4538,php-src,d650063a0457aec56364e4005a636dc6c401f9cd
CVE-2016-4539,php-src,dccda88f27a084bcbbb30198ace12b4e7ae961cc
CVE-2016-4540,php-src,fd9689745c44341b1bd6af4756f324be8abba2fb
CVE-2016-4541,php-src,fd9689745c44341b1bd6af4756f324be8abba2fb
CVE-2016-4542,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-4543,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-4544,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-5093,php-src,97eff7eb57fc2320c267a949cffd622c38712484
CVE-2016-5094,php-src,0da8b8b801f9276359262f1ef8274c7812d3dfda
CVE-2016-5096,php-src,abd159cce48f3e34f08e4751c568e09677d5ec9c
CVE-2016-5114,php-src,be19dbcb84fea0001e53cea2732c00de7ae6c371
CVE-2016-5766,php-src,7722455726bec8c53458a32851d2a87982cf0eac
CVE-2016-5767,php-src,c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6
CVE-2016-5768,php-src,5b597a2e5b28e2d5a52fc1be13f425f08f47cb62
CVE-2016-5769,php-src,6c5211a0cef0cc2854eaa387e0eb036e012904d0
CVE-2016-5770,php-src,7245bff300d3fa8bacbef7897ff080a6f1c23eba
CVE-2016-5771,php-src,3f627e580acfdaf0595ae3b115b8bec677f203ee
CVE-2016-5772,php-src,a44c89e8af7c2410f4bfc5e097be2a5d0639a60c
CVE-2016-5773,php-src,f6aef68089221c5ea047d4a74224ee3deead99a6
CVE-2016-6288,php-src,629e4da7cc8b174acdeab84969cbfc606a019b31
CVE-2016-6289,php-src,0218acb7e756a469099c4ccfb22bce6c2bd1ef87
CVE-2016-6290,php-src,3798eb6fd5dddb211b01d41495072fd9858d4e32
CVE-2016-6291,php-src,eebcbd5de38a0f1c2876035402cb770e37476519
CVE-2016-6292,php-src,41131cd41d2fd2e0c2f332a27988df75659c42e4
CVE-2016-6293,php-src,aa82e99ed8003c01f1ef4f0940e56b85c5b032d4
CVE-2016-6294,php-src,aa82e99ed8003c01f1ef4f0940e56b85c5b032d4
CVE-2016-6295,php-src,cab1c3b3708eead315e033359d07049b23b147a3
CVE-2016-6296,php-src,e6c48213c22ed50b2b987b479fcc1ac709394caa
CVE-2016-6297,php-src,81406c0c1d45f75fcc7972ed974d2597abb0b9e9
CVE-2016-7124,php-src,448c9be157f4147e121f1a2a524536c75c9c6059
CVE-2016-7125,php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce
CVE-2016-7126,php-src,28022c9b1fd937436ab67bb3d61f652c108baf96
CVE-2016-7127,php-src,1bd103df00f49cf4d4ade2cfe3f456ac058a4eae
CVE-2016-7128,php-src,6dbb1ee46b5f4725cc6519abf91e512a2a10dfed
CVE-2016-7129,php-src,426aeb2808955ee3d3f52e0cfb102834cdb836a5
CVE-2016-7130,php-src,698a691724c0a949295991e5df091ce16f899e02
CVE-2016-7131,php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f
CVE-2016-7132,php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f
CVE-2016-7133,php-src,c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911
CVE-2016-7134,php-src,72dbb7f416160f490c4e9987040989a10ad431c7
CVE-2016-7411,php-src,6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43
CVE-2016-7412,php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132
CVE-2016-7413,php-src,b88393f08a558eec14964a55d3c680fe67407712
CVE-2016-7414,php-src,0bfb970f43acd1e81d11be1154805f86655f15d5
CVE-2016-7416,php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b
CVE-2016-7417,php-src,ecb7f58a069be0dec4a6131b6351a761f808f22e
CVE-2016-7418,php-src,c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29
CVE-2016-7480,php-src,61cdd1255d5b9c8453be71aacbbf682796ac77d4
CVE-2016-9137,php-src,0e6fe3a4c96be2d3e88389a5776f878021b4c59f
CVE-2016-9934,php-src,6045de69c7dedcba3eadf7c4bba424b19c81d00d
CVE-2016-9935,php-src,266ecb6d0a1ab5a37b4d652ca774a8adc4b06578
CVE-2016-9936,php-src,b2af4e8868726a040234de113436c6e4f6372d17
CVE-2017-11142,php-src,0f8cf3b8497dc45c010c44ed9e96518e11e19fc3
CVE-2017-11142,php-src,a15bffd105ac28fd0dd9b596632dbf035238fda3
CVE-2017-11143,php-src,2aae60461c2ff7b7fbcdd194c789ac841d0747d7
CVE-2017-11144,php-src,73cabfedf519298e1a11192699f44d53c529315e
CVE-2017-11145,php-src,e8b7698f5ee757ce2c8bd10a192a491a498f891c
CVE-2017-11147,php-src,e5246580a85f031e1a3b8064edbaa55c1643a451
CVE-2017-11628,php-src,05255749139b3686c8a6a58ee01131ac0047465e
CVE-2017-12932,php-src,1a23ebc1fff59bf480ca92963b36eba5c1b904c4
CVE-2017-5340,php-src,4cc0286f2f3780abc6084bcdae5dce595daa3c12
CVE-2017-7189,php-src,bab0b99f376dac9170ac81382a5ed526938d595a
CVE-2017-7272,php-src,bab0b99f376dac9170ac81382a5ed526938d595a
CVE-2018-15132,php-src,f151e048ed27f6f4eef729f3310d053ab5da71d4
CVE-2018-17082,php-src,23b057742e3cf199612fa8050ae86cae675e214e
CVE-2018-19518,php-src,e5bfea64c81ae34816479bb05d17cdffe45adddb
CVE-2018-7584,php-src,523f230c831d7b33353203fa34aee4e92ac12bba
CVE-2010-2958,phpmyadmin,133a77fac7d31a38703db2099a90c1b49de62e37
CVE-2010-3055,phpmyadmin,30c83acddb58d3bbf940b5f9ec28abf5b235f4d2
CVE-2010-4329,phpmyadmin,4341818d73d454451f024950a4ce0141608ac7f8
CVE-2010-4481,phpmyadmin,4d9fd005671b05c4d74615d5939ed45e4d019e4c
CVE-2011-0986,phpmyadmin,035d002db1e1201e73e560d7d98591563b506a83
CVE-2011-0987,phpmyadmin,a5464b4daff0059cdf8c9e5f4d54a80e2dd2a5b0
CVE-2011-1940,phpmyadmin,7e10c132a3887c8ebfd7a8eee356b28375f1e287
CVE-2011-1941,phpmyadmin,b7a8179eb6bf0f1643970ac57a70b5b513a1cd4f
CVE-2011-2505,phpmyadmin,7ebd958b2bf59f96fecd5b3322bdbd0b244a7967
CVE-2011-2506,phpmyadmin,0fbedaf5fd7a771d0885c6b7385d934fc90d0d7f
CVE-2011-2507,phpmyadmin,69fb0f8e7dc38075427aceaf09bcac697d0590ff
CVE-2011-2508,phpmyadmin,b434320eff8ca9c2fc1b043c1804f868341af9a7
CVE-2011-2642,phpmyadmin,4bd27166c314faa37cada91533b86377f4d4d214
CVE-2011-2643,phpmyadmin,f63e1bb42a37401b2fdfcd2e66cce92b7ea2025c
CVE-2011-2718,phpmyadmin,3ae58f0cd6b89ad4767920f9b214c38d3f6d4393
CVE-2011-2719,phpmyadmin,571cdc6ff4bf375871b594f4e06f8ad3159d1754
CVE-2011-3591,phpmyadmin,bda213c58aec44925be661acb0e76c19483ea170
CVE-2011-3592,phpmyadmin,2f28ce9c800274190418da0945ce3647d36e1db6
CVE-2011-4634,phpmyadmin,077c10020e349e8c1beb46309098992fde616913
CVE-2011-4780,phpmyadmin,bd3735ba584e7a49aee78813845245354b061f61
CVE-2011-4782,phpmyadmin,0e707906e69ce90c4852a0fce2a0fac7db86a3cd
CVE-2012-1190,phpmyadmin,86073d532aed656550cb731aa5b4288b126ae7a6
CVE-2012-1902,phpmyadmin,c51817d3b8cb05ff54dca9373c0667e29b8498d4
CVE-2012-4219,phpmyadmin,0f0c2f1e2b3ece41cc1bb99a9931c8fcc7c917bc
CVE-2012-5339,phpmyadmin,cfd688d2512df9827a8ecc0412fc264fc5bcb186
CVE-2012-5339,phpmyadmin,6ea8fad3f999bfdf79eb6fe31309592bca54d611
CVE-2012-5368,phpmyadmin,a547f3d3e2cf36c6a904fa3e053fd8bddd3fbbb0
CVE-2012-5368,phpmyadmin,50edafc0884aa15d0a1aa178089ac6a1ad2eb18a
CVE-2013-3239,phpmyadmin,1f6bc0b707002e26cab216b9e57b4d5de764de48
CVE-2013-3239,phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a
CVE-2013-3742,phpmyadmin,9b3551601ce714adb5e3f428476052f0ec6093bf
CVE-2013-4729,phpmyadmin,012464268420e53a9cd81cbb4a43988d70393c36
CVE-2013-5029,phpmyadmin,240b8332db53dedc27baeec5306dabad3bdece3b
CVE-2013-5029,phpmyadmin,24d0eb55203b029f250c77d63f2900ffbe099e8b
CVE-2013-5029,phpmyadmin,66fe475d4f51b1761719cb0cab360748800373f7
CVE-2013-5029,phpmyadmin,da4042fb6c4365dc8187765c3bf525043687c66f
CVE-2014-1879,phpmyadmin,968d5d5f486820bfa30af046f063b9f23304e14a
CVE-2014-4348,phpmyadmin,cb7c703c03f656debcea2a16468bd53660fc888e
CVE-2014-4348,phpmyadmin,d18a2dd9faad7e0e96df799b59e16ef587afb838
CVE-2014-4349,phpmyadmin,d4f754c937f9e2c0beadff5b2e38215dde1d6a79
CVE-2014-4954,phpmyadmin,57475371a5b515c83bfc1bb2efcdf3ddb14787ed
CVE-2014-4955,phpmyadmin,10014d4dc596b9e3a491bf04f3e708cf1887d5e1
CVE-2014-4986,phpmyadmin,29a1f56495a7d1d98da31a614f23c0819a606a4d
CVE-2014-4987,phpmyadmin,395265e9937beb21134626c01a21f44b28e712e5
CVE-2014-5273,phpmyadmin,2c45d7caa614afd71dbe3d0f7270f51ce5569614
CVE-2014-5273,phpmyadmin,647c9d12e33a6b64e1c3ff7487f72696bdf2dccb
CVE-2014-5273,phpmyadmin,90ddeecf60fc029608b972e490b735f3a65ed0cb
CVE-2014-5273,phpmyadmin,3ffc967fb60cf2910cc2f571017e977558c67821
CVE-2014-5273,phpmyadmin,cd9f302bf7f91a160fe7080f9a612019ef847f1c
CVE-2014-5274,phpmyadmin,0cd293f5e13aa245e4a57b8d373597cc0e421b6f
CVE-2014-6300,phpmyadmin,33b39f9f1dd9a4d27856530e5ac004e23b30e8ac
CVE-2014-7217,phpmyadmin,304fb2b645b36a39e03b954fdbd567173ebe6448
CVE-2014-7217,phpmyadmin,c1a3f85fbd1a9569646e7cf1b791325ae82c7961
CVE-2014-8326,phpmyadmin,7b8962dede7631298c81e2c1cd267b81f1e08a8c
CVE-2014-8326,phpmyadmin,bd68c54d1beeef79d237e8bfda44690834012a76
CVE-2014-8958,phpmyadmin,1bc04ec95038f2356ad33752090001bf1c047208
CVE-2014-8958,phpmyadmin,2ffdbf2d7daa0b92541d8b754e2afac555d3ed21
CVE-2014-8958,phpmyadmin,2a3b7393d1d5a8ba0543699df94a08a0f5728fe0
CVE-2014-8958,phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4
CVE-2014-8959,phpmyadmin,80cd40b6687a6717860d345d6eb55bef2908e961
CVE-2014-8960,phpmyadmin,9364e2eee5681681caf7205c0933bc18af11e233
CVE-2014-8961,phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994
CVE-2014-9218,phpmyadmin,a4e8d008f407d92c7177bca799c54525ba9032ad
CVE-2014-9219,phpmyadmin,9b2479b7216dd91a6cc2f231c0fd6b85d457f6e2
CVE-2015-2206,phpmyadmin,b2f1e895038a5700bf8e81fb9a5da36cbdea0eeb
CVE-2015-3902,phpmyadmin,ee92eb9bab8e2d546756c1d4aec81ec7c8e44b83
CVE-2015-3903,phpmyadmin,5ebc4daf131dd3bd646326267f3e765d0249bbb4
CVE-2015-6830,phpmyadmin,785f4e2711848eb8945894199d5870253a88584e
CVE-2015-7873,phpmyadmin,cd097656758f981f80fb9029c7d6b4294582b706
CVE-2015-8669,phpmyadmin,c4d649325b25139d7c097e56e2e46cc7187fae45
CVE-2016-1927,phpmyadmin,8dedcc1a175eb07debd4fe116407c43694c60b22
CVE-2016-1927,phpmyadmin,912856b432d794201884c36e5f390d446339b6e4
CVE-2016-2038,phpmyadmin,447c88f4884fe30a25d38c331c31d820a19f8c93
CVE-2016-2038,phpmyadmin,76b10187c38634a29d6780f99f6dcd796191073b
CVE-2016-2038,phpmyadmin,5aee5035646c4fc617564cb0d3d58c0435d64d81
CVE-2016-2038,phpmyadmin,f83b52737e321005959497d8e8f59f8aaedc9048
CVE-2016-2038,phpmyadmin,d4b9c22c1f8465bda5b6a83dc7e2cf59c3fe44e1
CVE-2016-2038,phpmyadmin,85ccdbb5b9c6c7a9830e5cb468662837a59a7aa3
CVE-2016-2039,phpmyadmin,cb7748ac9cffcd1cd0f3081499cd4aafa9d1065e
CVE-2016-2039,phpmyadmin,f20970d32c3dfdf82aef7b6c244da1f769043813
CVE-2016-2040,phpmyadmin,75a55824012406a08c4debf5ddb7ae41c32a7dbc
CVE-2016-2040,phpmyadmin,edffb52884b09562490081c3b8666ef46c296418
CVE-2016-2040,phpmyadmin,aca42efa01917cc0fe8cfdb2927a6399ca1742f2
CVE-2016-2041,phpmyadmin,ec0e88e37ef30a66eada1c072953f4ec385a3e49
CVE-2016-2042,phpmyadmin,5a3de108f26e4b0dddadddbe8ccdb1dd5526771f
CVE-2016-2043,phpmyadmin,019c4f25d500ec5db9ba3b84cc961a7e4e850738
CVE-2016-2044,phpmyadmin,c57d3cc7b97b5f32801032f7bb222297aa97dfea
CVE-2016-2045,phpmyadmin,0a24f92d081033576bfdd9d4bdec1a54501734c1
CVE-2016-2045,phpmyadmin,11496890d7e21786cbfd9fd17ab968f498116b3f
CVE-2016-2559,phpmyadmin,3a6a9a807d99371ee126635e1a505fc1fe0df32c
CVE-2016-2560,phpmyadmin,38fa1191049ac0c626a6684eea52068dfbbb5078
CVE-2016-2560,phpmyadmin,c842a0de9288033d25404d1d6eb22dd83033675f
CVE-2016-2560,phpmyadmin,ab1283e8366c97a155d4e9ae58628a248458ea32
CVE-2016-2560,phpmyadmin,41c4e0214c286f28830cca54423b5db57e7c0ce4
CVE-2016-2560,phpmyadmin,7877a9c0084bf8ae15cbd8d2729b126271f682cc
CVE-2016-2561,phpmyadmin,37c34d089aa19f30d11203bb0c7f85b486424372
CVE-2016-2561,phpmyadmin,983faa94f161df3623ecd371d3696a1b3f91c15f
CVE-2016-2561,phpmyadmin,bcd4ce8cba1272fca52f2331c08f2e3ac19cbbef
CVE-2016-2561,phpmyadmin,f33a42f1da9db943a67bda7d29f7dd91957a8e7e
CVE-2016-2561,phpmyadmin,cc55f44a4a90147a007dee1aefa1cb529e23798b
CVE-2016-2561,phpmyadmin,746240bd13b62b5956fc34389cfbdc09e1e67775
